prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
JADOCW01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344989,strain: Kpn07,"host: Homo sapiens,isolation_source: gut",5677854,123,5427,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCX01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344990,strain: Kpn08,"host: Homo sapiens,isolation_source: gut",5734622,138,5437,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCY01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344991,strain: Kpn09,"host: Homo sapiens,isolation_source: gut",5553037,114,5298,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCZ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344992,strain: Kpn10,"host: Homo sapiens,isolation_source: gut",5750842,109,5492,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODA01,WGS,,BCT,Klebsiella quasipneumoniae,PRJNA641166,SAMN15344993,strain: Kpn11,"host: Homo sapiens,isolation_source: gut",5468914,173,5155,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODB01,WGS,,BCT,Klebsiella quasipneumoniae,PRJNA641166,SAMN15344994,strain: Kpn12,"host: Homo sapiens,isolation_source: gut",5557165,113,5260,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODC01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344995,strain: Kpn13,"host: Homo sapiens,isolation_source: gut",5687825,120,5386,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODD01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344996,strain: Kpn14,"host: Homo sapiens,isolation_source: gut",5691739,127,5459,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODE01,WGS,,BCT,Klebsiella quasipneumoniae,PRJNA641166,SAMN15344997,strain: Kpn15,"host: Homo sapiens,isolation_source: gut",5473611,180,5147,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODF01,WGS,,BCT,Klebsiella quasivariicola,PRJNA641166,SAMN15344998,strain: Kpn16,"host: Homo sapiens,isolation_source: gut",6004169,147,5633,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODG01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344999,strain: Kpn17,"host: Homo sapiens,isolation_source: gut",5608283,99,5295,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODH01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15345000,strain: Kpn18,"host: Homo sapiens,isolation_source: gut",5453017,85,5168,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODI01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15345001,strain: Kpn19,"host: Homo sapiens,isolation_source: gut",5698294,1079,6065,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODJ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15345002,strain: Kpn20,"host: Homo sapiens,isolation_source: gut",5593421,87,5350,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODK01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15345003,strain: Kpn21,"host: Homo sapiens,isolation_source: gut",5379988,70,5088,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODL01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15345004,strain: Kpn22,"host: Homo sapiens,isolation_source: gut",5602170,101,5364,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODM01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15345005,strain: Kpn23,"host: Homo sapiens,isolation_source: gut",5674246,143,5462,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODN01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15345006,strain: Kpn24,"host: Homo sapiens,isolation_source: gut",5618280,146,5376,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADODO01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15345007,strain: Kpn25,"host: Homo sapiens,isolation_source: gut",5578719,245,5410,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JACOAE02,WGS,,BCT,Lactobacillus paragasseri,PRJNA655373,SAMN15733757,strain: UBLG-36,"host: Homo sapiens,isolation_source: gut",1941907,5,1772,Yes,0,0,0,No,,,2021-03-30T00:00:00Z,2021-03-30T00:00:00Z
JAGHPT01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739473,isolate: 17CD.001,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",5203938,148,4844,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHPU01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739474,isolate: 17CTRL.020,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4069250,638,4080,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHPV01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739475,isolate: 18CTRL.045,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4077039,930,4206,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHPW01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739476,isolate: 193CD.030,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4181238,792,4358,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHPX01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739477,isolate: 195CD.021,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4639699,87,4269,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHPY01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739478,isolate: 196CD.007,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",5060841,117,4648,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHPZ01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739479,isolate: 198CD.020,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4552476,578,4564,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQA01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739480,isolate: 200CD.017,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4693524,139,4340,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQB01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739481,isolate: 213CD.006,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4516202,218,4261,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQC01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739482,isolate: 214CD.015,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4204035,516,4166,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQD01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739483,isolate: 24CTRL.006,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4788506,212,4496,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQE01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739484,isolate: 31CTRL.013,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4831883,102,4473,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQF01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739485,isolate: 35CD.009,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4368886,971,4570,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQG01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739486,isolate: 4CTRL.015,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",3481776,1105,3971,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQH01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739487,isolate: 52CTRL.005,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4110047,587,4145,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQI01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739488,isolate: 53CTRL.057,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",3475800,1154,3895,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQJ01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739489,isolate: 57CD.010,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4817763,169,4521,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
JAGHQK01,WGS,,BCT,Escherichia coli,PRJNA560176,SAMN17739490,isolate: 77CD.025,"host: Homo sapiens,isolation_source: gut,metagenome_source: human gut metagenome",4463654,982,4713,Yes,0,0,0,No,,,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z
MAIQ01,WGS,,BCT,Christensenella intestinihominis,PRJNA326054,SAMN05257102,strain: AF73-05CM02,"host: Homo sapiens,isolation_source: gut",3026655,29,0,No,0,0,0,No,,,2016-07-04T00:00:00Z,2016-07-04T00:00:00Z
LLYC01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04158709,strain: AN61,"host: Homo sapiens,isolation_source: gut",4512990,135,4263,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYD01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04196998,strain: AN62,"host: Homo sapiens,isolation_source: gut",4469578,135,4185,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYE01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04197002,strain: AY62,"host: Homo sapiens,isolation_source: gut",4737791,128,4549,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYF01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04197431,strain: AY63,"host: Homo sapiens,isolation_source: gut",4646664,140,4355,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYG01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04198213,strain: AY64,"host: Homo sapiens,isolation_source: gut",4622262,127,4412,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYH01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04198214,strain: AY65,"host: Homo sapiens,isolation_source: gut",4588664,180,4372,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYI01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04198215,strain: AY69,"host: Homo sapiens,isolation_source: gut",5013990,138,4780,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYJ01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04202569,strain: AY71,"host: Homo sapiens,isolation_source: gut",4644632,117,4359,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYK01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04202570,strain: AZ71,"host: Homo sapiens,isolation_source: gut",4771262,186,4526,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYL01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04202571,strain: AZ72,"host: Homo sapiens,isolation_source: gut",4557577,131,4280,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYM01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04202572,strain: AZ74,"host: Homo sapiens,isolation_source: gut",4867327,179,4627,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYN01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04202573,strain: AZ75,"host: Homo sapiens,isolation_source: gut",4482686,91,4210,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYO01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04202581,strain: AZ76,"host: Homo sapiens,isolation_source: gut",4553216,154,4305,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYP01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04202582,strain: AZ77,"host: Homo sapiens,isolation_source: gut",4753695,188,4476,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
LLYQ01,WGS,,BCT,Escherichia coli,PRJNA298378,SAMN04202583,strain: AZ79,"host: Homo sapiens,isolation_source: gut",4718790,208,4462,Yes,0,0,0,No,,,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z
MUJA01,WGS,,BCT,Lactobacillus gasseri,PRJNA369598,SAMN06289783,strain: AL5,"host: Homo sapiens,isolation_source: gut",1985720,35,1832,Yes,0,0,0,No,,,2017-02-17T00:00:00Z,2017-02-17T00:00:00Z
NACM01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562601,strain: 25,"host: Homo sapiens,isolation_source: gut",4936747,13,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACN01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562600,strain: 26,"host: Homo sapiens,isolation_source: gut",4918747,111,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACO01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562599,strain: 10,"host: Homo sapiens,isolation_source: gut",4832845,214,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACP01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562598,strain: 2,"host: Homo sapiens,isolation_source: gut",4836886,229,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACQ01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562597,strain: 13,"host: Homo sapiens,isolation_source: gut",4877856,313,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACR01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562596,strain: 4,"host: Homo sapiens,isolation_source: gut",5450913,239,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACS01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562595,strain: 7,"host: Homo sapiens,isolation_source: gut",4892236,238,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACT01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562594,strain: 15,"host: Homo sapiens,isolation_source: gut",5311781,404,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACU01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562593,strain: 9,"host: Homo sapiens,isolation_source: gut",4874237,256,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACV01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562592,strain: 12,"host: Homo sapiens,isolation_source: gut",5300253,417,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACW01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562591,strain: 17,"host: Homo sapiens,isolation_source: gut",4883197,229,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NACX01,WGS,,BCT,Escherichia coli,PRJNA352659,SAMN06562590,strain: 5,"host: Homo sapiens,isolation_source: gut",4907394,90,0,No,0,0,0,No,,,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z
NPIM01,WGS,,BCT,Escherichia coli,PRJNA396779,SAMN07436526,strain: CCPM 6219,"host: Homo sapiens,isolation_source: gut",4957338,165,4856,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NPIN01,WGS,,BCT,Escherichia coli,PRJNA396780,SAMN07436527,strain: CCPM 6220,"host: Homo sapiens,isolation_source: gut",4634072,131,4459,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NPIO01,WGS,,BCT,Escherichia coli,PRJNA396790,SAMN07436601,strain: BAMA 0321,"host: Homo sapiens,isolation_source: gut",4528223,129,4368,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NPIP01,WGS,,BCT,Escherichia coli,PRJNA396791,SAMN07436678,strain: BAMA 0315,"host: Homo sapiens,isolation_source: gut",4551558,117,4409,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NPIQ01,WGS,,BCT,Escherichia coli,PRJNA396792,SAMN07436679,strain: BAMA 0374,"host: Homo sapiens,isolation_source: gut",4707815,113,4651,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NPIR01,WGS,,BCT,Escherichia coli,PRJNA396816,SAMN07437093,strain: BAMA 0361,"host: Homo sapiens,isolation_source: gut",4707840,113,4648,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NPIS01,WGS,,BCT,Escherichia coli,PRJNA396818,SAMN07437103,strain: BAMA 0397,"host: Homo sapiens,isolation_source: gut",4871666,117,4755,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NQIN01,WGS,,BCT,Escherichia coli,PRJNA396664,SAMN07430746,strain: CCPM 6195,"host: Homo sapiens,isolation_source: gut",4966798,153,4885,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NQIO01,WGS,,BCT,Escherichia coli,PRJNA396671,SAMN07430905,strain: CCPM 6201,"host: Homo sapiens,isolation_source: gut",4775761,154,4683,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NQIP01,WGS,,BCT,Escherichia coli,PRJNA396675,SAMN07430916,strain: CCPM 6207,"host: Homo sapiens,isolation_source: gut",4621629,150,4516,Yes,0,0,0,No,,,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z
NZ_AXDQ01,WGS,,BCT,Lactiplantibacillus plantarum LP91,PRJNA224116,SAMN02470621,strain: LP91,"host: Homo sapiens,isolation_source: gut",0,0,0,No,145,2577,2925584,Yes,NZ_AXDQ01000001-NZ_AXDQ01000145,,2022-01-25T00:00:00Z,2014-05-23T00:00:00Z
